,text,label,job_title,skill
24315,extensive,KNOWLEDGE,Mainframe Modernization Architect,0
24320,strong,EXPERIENCE,Mainframe Modernization Architect,0
24323,your,KNOWLEDGE,Mainframe Modernization Architect,0
24328,their business issues,UNDERSTANDING,Mainframe Modernization Architect,0
24341,their,EXPERTISE,Mainframe Modernization Architect,0
24349,your domain,EXPERIENCE,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24350,solid,UNDERSTANDING,Solution Architect - Enterprise (Remote - Dallas/Ft Worth),0
24379,solid,UNDERSTANDING,Solution Architect - Data Tech,0
24380,practical,EXPERIENCE,Solution Architect - Data Tech,0
24387,solid,UNDERSTANDING,Solution Architect - Data Tech,0
24395,relevant,EXPERIENCE,Enterprise Data Architect,0
24397,significant,EXPERIENCE,Enterprise Data Architect,0
24412,plus  proven,ABILITY,Enterprise Data Architect,0
24424,your domain,EXPERIENCE,Solution Architect - Enterprise (Remote - Kansas City),0
24425,solid,UNDERSTANDING,Solution Architect - Enterprise (Remote - Kansas City),0
24461,your domain,EXPERIENCE,Solution Architect - Enterprise (Remote - Philadelphia),0
24462,solid,UNDERSTANDING,Solution Architect - Enterprise (Remote - Philadelphia),0
24492,work performed specific duties provides solution architecture,EXPERTISE,Senior Solutions Architect-1,0
24498,10 years,EXPERIENCE,Senior Solutions Architect-1,0
24501,demonstrable,EXPERIENCE,Senior Solutions Architect-1,0
24510,strong,KNOWLEDGE,Senior Solutions Architect-1,0
24512,demonstrated,ABILITY,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24516,your,KNOWLEDGE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24518,your,KNOWLEDGE,"AWS Senior Solutions Architect, Financial Services, AWS Canada",0
24528,demonstrated,ABILITY,Head Of Engineering,0
24529,level practical,EXPERIENCE,Head Of Engineering,0
24531,strong business,UNDERSTANDING,Head Of Engineering,0
24534,teams previous,EXPERIENCE,Head Of Engineering,0
24542,enthusiasm demonstrated,ABILITY,Head Of Engineering,0
24550,proven,EXPERIENCE,Java Architect,0
24552,10 years development,EXPERIENCE,Java Architect,0
24555,working,EXPERIENCE,Java Architect,0
24557,extensive domain,EXPERTISE,Java Architect,0
24562,significant,EXPERIENCE,Mainframe Chief Architect,0
24571,previous,EXPERIENCE,Mainframe Chief Architect,0
24573,previous,EXPERIENCE,Mainframe Chief Architect,0
24579,your,KNOWLEDGE,Mainframe Modernization Architect,0
24581,extensive,KNOWLEDGE,Mainframe Modernization Architect,0
24586,strong,EXPERIENCE,Mainframe Modernization Architect,0
24589,your,KNOWLEDGE,Mainframe Modernization Architect,0
24594,their business issues,UNDERSTANDING,Mainframe Modernization Architect,0
24607,their,EXPERTISE,Mainframe Modernization Architect,0
24613,demonstrable,ABILITY,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24615,strong,UNDERSTANDING,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24622,performed specific duties provides integration architecture,EXPERTISE,Integrations Architect,0
24632,qualifications extensive,EXPERIENCE,Integrations Architect,0
24647,extensive proven,EXPERIENCE,Java Architect,0
24649,10 years development,EXPERIENCE,Java Architect,0
24652,working,EXPERIENCE,Java Architect,0
24654,strong,EXPERIENCE,Java Architect,0
24655,extensive domain,EXPERTISE,Java Architect,0
24670,equivalent role,EXPERIENCE,Solution Integration Architect,0
24671,major company minimum 5 years,EXPERIENCE,Solution Integration Architect,0
24675,minimum 10 years,EXPERIENCE,Solution Integration Architect,0
24681,proven,EXPERIENCE,Java Architect,0
24683,10 years development,EXPERIENCE,Java Architect,0
24686,working,EXPERIENCE,Java Architect,0
24688,extensive domain,EXPERTISE,Java Architect,0
24697,demonstrable,ABILITY,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24699,strong,UNDERSTANDING,"Manager, HR Data Solutions / Chef de service – Solutions – Données RH",0
24708,extensive proven,EXPERIENCE,Java Architect,0
24710,10 years development,EXPERIENCE,Java Architect,0
24713,working,EXPERIENCE,Java Architect,0
24715,strong,EXPERIENCE,Java Architect,0
24716,extensive domain,EXPERTISE,Java Architect,0
24727,equivalent role,EXPERIENCE,Solution Integration Architect,0
24728,major company minimum 5 years,EXPERIENCE,Solution Integration Architect,0
24732,minimum 10 years,EXPERIENCE,Solution Integration Architect,0
24743,prior,EXPERIENCE,Machine Learning Architect (Canada),0
24790,3 years business analyst,EXPERIENCE,"Senior Business Analyst, Chief Data Office",0
24792,proven,ABILITY,"Senior Business Analyst, Chief Data Office",0
24798,prior,EXPERIENCE,"Senior Business Analyst, Chief Data Office",0
24807,demonstrated,ABILITY,Head Of Engineering,0
24808,level practical,EXPERIENCE,Head Of Engineering,0
24810,strong business,UNDERSTANDING,Head Of Engineering,0
24813,teams previous,EXPERIENCE,Head Of Engineering,0
24821,enthusiasm demonstrated,ABILITY,Head Of Engineering,0
24846,securities industry experience excellent,KNOWLEDGE,Data Management Analyst,0
24848,previous knowledge and work,EXPERIENCE,Data Management Analyst,0
24850,good,UNDERSTANDING,Data Management Analyst,0
24852,strong,UNDERSTANDING,Data Management Analyst,0
24857,your professional,EXPERTISE,"Senior Data Scientist - Part-Time, Bloom Institute of Technology (BloomTech) (Remote) - $30,000/year USD",0
24859,your technical,EXPERTISE,"Senior Data Scientist - Part-Time, Bloom Institute of Technology (BloomTech) (Remote) - $30,000/year USD",0
24860,basic requirements demonstrable,EXPERTISE,"Senior Data Scientist - Part-Time, Bloom Institute of Technology (BloomTech) (Remote) - $30,000/year USD",0
24862,data science role no teaching,EXPERIENCE,"Senior Data Scientist - Part-Time, Bloom Institute of Technology (BloomTech) (Remote) - $30,000/year USD",0
24866,strong,UNDERSTANDING,Senior Data Developer - Client Performance & Reporting,0
24877,related quantitative role demonstrated,ABILITY,"Senior Data Scientist, Ads Analytics",0
24878,data demonstrated,ABILITY,"Senior Data Scientist, Ads Analytics",0
24880,reddit strong,ABILITY,"Senior Data Scientist, Ads Analytics",0
24881,data warehouse space 3 years experience,EXPERIENCE,Data Warehouse Engineer,0
24884,years,EXPERIENCE,Data Warehouse Engineer,0
24887,java working,EXPERIENCE,Senior Data Engineer - Retail Media Platform,0
24895,strong,KNOWLEDGE,GCP Engineer/Architect,0
24908,equivalent practical,EXPERIENCE,"Data Engineer, Product Analytics | Ingénieur de données, analyse de produits",0
24911,your,EXPERIENCE,HCAM to STE Conversions,0
24912,your,EXPERTISE,HCAM to STE Conversions,0
24913,your,KNOWLEDGE,HCAM to STE Conversions,0
24915,technical and professional expertise required professional and technical,EXPERTISE,HCAM to STE Conversions,0
24916,at least 2 years,EXPERIENCE,HCAM to STE Conversions,0
24917,your required area,EXPERIENCE,HCAM to STE Conversions,0
24925,their,EXPERTISE,HCAM to STE Conversions,0
24930,relevant,EXPERIENCE,Senior IT Analyst,0
24931,large-scale programs proven,EXPERIENCE,Senior IT Analyst,0
24932,complex ecosystem proven,EXPERIENCE,Senior IT Analyst,0
24943,your,EXPERIENCE,Senior Data Scientist (NLP) (14763) - Canada (Remote),0
24944,your machine learning and linguistic,EXPERTISE,Senior Data Scientist (NLP) (14763) - Canada (Remote),0
24949,strong,UNDERSTANDING,Senior Data Scientist (NLP) (14763) - Canada (Remote),0
24959,your,EXPERIENCE,HCAM to STE Conversions,0
24960,your,EXPERTISE,HCAM to STE Conversions,0
24961,your,KNOWLEDGE,HCAM to STE Conversions,0
24963,technical and professional expertise required professional and technical,EXPERTISE,HCAM to STE Conversions,0
24964,at least 2 years,EXPERIENCE,HCAM to STE Conversions,0
24965,your required area,EXPERIENCE,HCAM to STE Conversions,0
24973,their,EXPERTISE,HCAM to STE Conversions,0
24979,your,EXPERIENCE,HCAM to STE Conversions,0
24980,your,EXPERTISE,HCAM to STE Conversions,0
24981,your,KNOWLEDGE,HCAM to STE Conversions,0
24983,technical and professional expertise required professional and technical,EXPERTISE,HCAM to STE Conversions,0
24984,at least 2 years,EXPERIENCE,HCAM to STE Conversions,0
24985,your required area,EXPERIENCE,HCAM to STE Conversions,0
24993,their,EXPERTISE,HCAM to STE Conversions,0
24996,working,EXPERIENCE,Senior Data Engineer,0
25002,strong,UNDERSTANDING,Senior Data Engineer,0
25012,some,EXPERIENCE,Senior Data Scientist,0
25016,3 years,EXPERIENCE,Data Engineer,0
25019,3 years,EXPERIENCE,Data Engineer,0
25020,3 years,EXPERIENCE,Data Engineer,0
25030,relevant industry,EXPERIENCE,Data Engineer,0
25051,proven,EXPERIENCE,Sr. Data Engineer,0
25053,python solid,UNDERSTANDING,Sr. Data Engineer,0
25061,good,KNOWLEDGE,Senior Software Engineer,0
25063,working,EXPERIENCE,Senior Software Engineer,0
25064,"industry, extensive experience programming",EXPERIENCE,Senior Software Engineer,0
25067,"similar, experience",EXPERIENCE,Senior Software Engineer,0
25068,"vue js, demonstrated",EXPERTISE,Senior Software Engineer,0
25077,solid,UNDERSTANDING,Junior Data Engineer,0
25087,other relevant languages,EXPERIENCE,Junior Data Engineer,0
25088,strong nice-to-have,EXPERIENCE,Junior Data Engineer,0
25091,strong nice-to-have  real-world,EXPERIENCE,Junior Data Engineer,0
25092,proven,EXPERIENCE,Sr. Data Engineer,0
25094,python solid,UNDERSTANDING,Sr. Data Engineer,0
25097,skills - 3 years,EXPERIENCE,Data Engineer,0
25101,skills - previous banking,EXPERIENCE,Data Engineer,0
25105,your,EXPERIENCE,HCAM to STE Conversions,0
25106,your,EXPERTISE,HCAM to STE Conversions,0
25107,your,KNOWLEDGE,HCAM to STE Conversions,0
25109,technical and professional expertise required professional and technical,EXPERTISE,HCAM to STE Conversions,0
25110,at least 2 years,EXPERIENCE,HCAM to STE Conversions,0
25111,your required area,EXPERIENCE,HCAM to STE Conversions,0
25119,their,EXPERTISE,HCAM to STE Conversions,0
25120,digital transformation services relevant,EXPERIENCE,Digital Transformation Expert,0
25121,data analytics prior work,EXPERIENCE,Digital Transformation Expert,0
25123,demonstrated,ABILITY,Digital Transformation Expert,0
25125,following areas,KNOWLEDGE,Digital Transformation Expert,0
25128,java demonstrated,ABILITY,Digital Transformation Expert,0
25129,technologies previous data analysis,EXPERIENCE,Digital Transformation Expert,0
25136,their technical,EXPERTISE,"Staff Site Reliability Engineer,",0
25137,10 years industry,EXPERIENCE,"Staff Site Reliability Engineer,",0
25139,equivalent practical,EXPERIENCE,"Staff Site Reliability Engineer,",0
25140,proven programming and development,EXPERIENCE,"Staff Site Reliability Engineer,",0
25154,strong,EXPERTISE,"Staff Site Reliability Engineer,",0
25165,good,KNOWLEDGE,"Staff Site Reliability Engineer,",0
25174,their technical,EXPERTISE,Sr. Site Reliability Engineer,0
25175,10 years industry,EXPERIENCE,Sr. Site Reliability Engineer,0
25177,equivalent practical,EXPERIENCE,Sr. Site Reliability Engineer,0
25178,proven programming and development,EXPERIENCE,Sr. Site Reliability Engineer,0
25192,strong,EXPERTISE,Sr. Site Reliability Engineer,0
25203,good,KNOWLEDGE,Sr. Site Reliability Engineer,0
25205,qualifications strong,EXPERIENCE,IT Data Analyst,0
25215,strong,KNOWLEDGE,IT Data Analyst,0
25217,relevant work,EXPERIENCE,IT Data Analyst,0
25220,your,ABILITY,"Sr. Software Development Engineer, Big Data",0
25261,good,UNDERSTANDING,"Data Systems Analyst (Halifax, NS)",0
25275,relevant,EXPERIENCE,Senior Business Analyst - Data Governance - Projects,0
25279,valuable,EXPERIENCE,Senior Business Analyst - Data Governance - Projects,0
25281,your,EXPERTISE,"Lead Data Scientist, Fraud/Risk",0
25293,demonstrated leadership skills,EXPERIENCE,"Lead Data Scientist, Fraud/Risk",0
25298,your,ABILITY,Quality Process Architect - Remote,0
25301,following data sources,EXPERIENCE,Quality Process Architect - Remote,0
25311,database architecture strong,EXPERIENCE,Lead Software Engineer (Big Data),0
25321,systems good,UNDERSTANDING,Lead Software Engineer (Big Data),0
25325,environment strong,EXPERIENCE,Lead Software Engineer (Big Data),0
25333,practical,EXPERIENCE,Lead Software Engineer (Big Data),0
25337,redis solid cloud,EXPERIENCE,Lead Software Engineer (Big Data),0
25338,2 or more leading cloud providers awsazuregcp storage,EXPERIENCE,Lead Software Engineer (Big Data),0
25345,relevant,EXPERIENCE,Senior Data Scientist,0
25346,working,EXPERIENCE,Senior Data Scientist,0
25348,10 years relevant experience  5 years,EXPERIENCE,"Analyste principal, données et analytiques / Data & Analytics Senior Analyst",0
25349,external partners extensive,KNOWLEDGE,"Analyste principal, données et analytiques / Data & Analytics Senior Analyst",0
25359,relevant working experience sound,KNOWLEDGE,Data Engineer- EN,0
25381,your,KNOWLEDGE,Data Engineer,0
25383,good,KNOWLEDGE,Data Engineer Technical Lead,0
25393,or relevant work,EXPERIENCE,"Staff Software Engineer : Data Streaming, Core Infra - Slack",0
25394,demonstrated success,EXPERIENCE,"Staff Software Engineer : Data Streaming, Core Infra - Slack",0
25400,relevant working experience sound,KNOWLEDGE,Data Engineer,0
25421,or relevant work,EXPERIENCE,"Staff Software Engineer : Data Streaming, Core Infra - Slack",0
25422,demonstrated success,EXPERIENCE,"Staff Software Engineer : Data Streaming, Core Infra - Slack",0
25425,strong focus,EXPERIENCE,Data Engineer ,0
25426,relevant oo programming,EXPERIENCE,Data Engineer ,0
25441,or relevant work,EXPERIENCE,"Staff Software Engineer : Data Streaming, Core Infra - Slack",0
25442,demonstrated success,EXPERIENCE,"Staff Software Engineer : Data Streaming, Core Infra - Slack",0
25443,equivalent,EXPERIENCE,"Senior Analyst, Global Master Data Management– Medical Devices.",0
25445,equivalent project,EXPERIENCE,"Senior Analyst, Global Master Data Management– Medical Devices.",0
25446,2 years,EXPERIENCE,"Senior Analyst, Global Master Data Management– Medical Devices.",0
25447,equivalent,EXPERIENCE,"Senior Analyst, Global Master Data Management– Medical Devices.",0
25457,your,ABILITY,Quality Process Architect - Remote,0
25460,following data sources,EXPERIENCE,Quality Process Architect - Remote,0
25461,good hands-on,EXPERIENCE,Azure Data Engineer,0
25478,good,UNDERSTANDING,Azure Data Engineer,0
25492,your teammates,KNOWLEDGE,Software Engineer (Portal),0
25499,or relevant work,EXPERIENCE,"Staff Software Engineer : Data Streaming, Core Infra - Slack",0
25500,demonstrated success,EXPERIENCE,"Staff Software Engineer : Data Streaming, Core Infra - Slack",0
25501,your,ABILITY,Quality Process Architect - Remote,0
25504,following data sources,EXPERIENCE,Quality Process Architect - Remote,0
25505,your,ABILITY,Quality Process Architect - Remote,0
25508,following data sources,EXPERIENCE,Quality Process Architect - Remote,0
25512,strong,KNOWLEDGE,Data Engineer,0
25518,excellent,KNOWLEDGE,Data Engineer,0
25522,solid foundation,EXPERIENCE,Data Engineer,0
25525,your,ABILITY,Quality Process Architect - Remote,0
25528,following data sources,EXPERIENCE,Quality Process Architect - Remote,0
25534,relevant working experience sound,KNOWLEDGE,Data Engineer- EN,0
25549,2 years,EXPERIENCE,Data Engineer -REMOTE,0
25550,python or similar 2 years experience,EXPERIENCE,Data Engineer -REMOTE,0
25552,strong,KNOWLEDGE,Data Engineer -REMOTE,0
25563,good,KNOWLEDGE,Data Engineer,0
25565,good,KNOWLEDGE,Data Engineer,0
25568,good,KNOWLEDGE,Data Engineer,0
25570,any other enterprise producttool,KNOWLEDGE,Data Engineer,0
25574,strong,UNDERSTANDING,Data Engineer,0
25588,any industry - strong,KNOWLEDGE,Data Engineer,0
25592,excellent,KNOWLEDGE,Data Engineer,0
25596,solid foundation,EXPERIENCE,Data Engineer,0
25597,relevant technical skills ,EXPERIENCE,Data Engineer,0
25604,your,ABILITY,Quality Process Architect - Remote,0
25607,following data sources,EXPERIENCE,Quality Process Architect - Remote,0
